,original_shape_MajorAxisLength_dwi,original_shape_Maximum2DDiameterColumn_dwi,original_shape_Maximum3DDiameter_dwi,original_shape_SurfaceArea_dwi,original_firstorder_Skewness_dwi,original_glcm_Imc1_dwi,original_glcm_SumSquares_dwi,original_glrlm_RunVariance_dwi,original_glszm_GrayLevelNonUniformity_dwi,original_gldm_DependenceEntropy_dwi,original_gldm_LargeDependenceLowGrayLevelEmphasis_dwi,log-sigma-1-0-mm-3D_firstorder_10Percentile_dwi,log-sigma-1-0-mm-3D_firstorder_Kurtosis_dwi,original_shape_Flatness_t2,original_shape_Maximum2DDiameterRow_t2,original_shape_SurfaceVolumeRatio_t2,original_firstorder_90Percentile_t2,original_firstorder_InterquartileRange_t2,original_firstorder_Kurtosis_t2,original_glcm_ClusterShade_t2,original_glcm_Idmn_t2,original_glszm_GrayLevelNonUniformityNormalized_t2,original_glszm_SmallAreaHighGrayLevelEmphasis_t2,original_gldm_DependenceNonUniformity_t2,original_gldm_LargeDependenceLowGrayLevelEmphasis_t2
0,2.4601796192157046,3.1403508791565575,2.6351457240419696,1.6984323049723629,0.5830597636738653,2.4453447408286033,-1.2059141909727396,0.9706517906708652,3.7304491504017276,-0.5850234886358567,1.5905312476856024,1.676694770077071,-0.7722250958818501,-1.592620943184505,4.41294945958079,-0.8384429799555028,0.7792604045170931,0.4023209646090321,-0.22493320417827084,-0.11059469597888223,-1.3732462652646482,-1.3624286744318677,0.9954263943202453,5.77010476137749,-0.20897120124719115
1,-0.05387874147037443,0.38541830935034327,-0.07223322739272331,-0.37623786423834044,-0.19585261536775223,0.11268174548979774,0.055761180407807774,-0.8558022592124619,-0.35411280995130034,-0.327984932270432,1.265590475685888,0.4179506299957325,-0.24773055769078137,0.5373990999796009,-0.7310774449816599,1.0708022877835195,-0.34036775851103657,0.0700444238698764,-0.20478790844848505,0.21065677765542926,-0.09757660036172981,-0.5192923493080868,-0.20885296553853755,-0.25546022996237683,-0.4993358766061831
2,1.0134258225535788,1.4633783138396363,1.132376256207635,0.7297905332514923,0.05511302717546294,-0.03805291519456056,0.8387541736025846,-0.758012528063904,-0.09245975894474012,1.0362412590565515,-0.545953349183409,-0.8104391648306426,0.07127754173626644,0.22548323845877383,-0.04889015828510438,0.5722047038577774,1.7049671508785709,-1.0646338255055714,1.0466101105439864,1.2457639001579477,1.665375401509666,0.43105080745259666,-1.3653857104939986,-0.42004157785061913,-0.6018065454299953
3,3.0085621321089064,0.8542162092307162,2.4765425026922485,1.6368003725376215,0.6268394908928181,0.7943264788805624,0.8042136896934442,-0.14109432959724597,0.6621529724844525,1.2157446741693456,-0.40362447945778623,-1.1540514565131876,-0.9170538649604648,0.022545111359077954,-1.0373474834408694,0.9742258080999131,-0.3445815472095195,-0.23049642060819026,-0.24462863684599598,-0.8359885140352873,0.9916526142946875,0.46107351612982683,-0.49497891931400545,-0.3144928854436698,1.69544694124286
4,0.015402281650696735,-0.05568804228298566,0.1320407591290426,0.6676827667982504,-0.5316432135758627,0.5592844824257268,0.26945882609237093,-0.34374652365651664,0.2974146900309436,0.7969661498917532,-0.28002288431019984,-0.012515695885630566,0.3280941590692172,1.0103422668960511,0.7428955663664489,0.4140367730607668,0.06130131782815308,1.4285626664363782,-1.0462523784440565,0.7330218771456255,0.15808897713288236,-0.2517792493567392,-0.2601123921393403,0.3296842186960047,0.33724972113518253
5,0.09351697730094541,-0.5812929107378019,0.13359546421536983,-0.05724880304653408,1.2855737573033972,-0.5868115802972247,1.23814307754145,-0.47543602742438756,-0.4517836453554745,1.3455485520465311,0.20616461060006216,-0.9315789634130238,0.06770394291348722,0.06953053625226607,0.5135920666744768,-1.171151289655529,0.04644812718234197,1.692861512033751,-0.8557999572956843,2.0822280643179827,0.8460698171030768,0.9109895000150178,-1.1594721612372614,0.1417456350906266,2.113069842838979
6,-0.06299182636077767,0.1327202021304739,-0.32312236032214964,-0.007892335479459538,0.19651148652491843,0.32430476199392444,0.25683770510983683,-0.7781151632096335,-0.11719192558841286,0.24427803291225608,-0.6461975655202452,-0.39203739873359394,-0.4547952257706142,0.9099606338845323,0.3870500555433527,-0.7506176659100108,-0.5797991929610692,-0.09123615214454954,-0.18202421014422687,0.1738867612281762,0.9714271123863418,-0.32861210987365114,-0.5395182366728792,0.30079470593413143,-0.2298235484284564
7,-0.7737756487489728,-0.39735724124072785,-0.7490357503972662,-0.16904411760772978,0.4230730623890465,-0.09585569323188108,1.1130529660407271,-1.1754042799112006,-0.312142299000019,0.36060415427682385,-0.2598760013758701,-0.5348824601072777,-0.689854490854723,1.3633613088181606,-0.06830494320921654,-0.9881493175450274,-0.5515496314175987,0.06418800585057609,-0.23198785822713888,-0.16662116727199483,-0.09494588150626661,-0.5707051739351733,0.36953187754290484,0.05151630330272593,-1.06242972349509
8,-0.7758177572694571,-0.846990952220729,-0.7590324436367325,-1.0144107666415116,-1.9842851933822587,-1.2010556705469146,0.0758720418669325,0.5341888291507837,-0.8621146509312687,-0.13584233244646285,-0.819243651393658,-1.2355473820457599,3.7244939220441315,-0.6324491075330891,-0.8843153668496386,-1.0779249806126099,-0.7194612249109588,-0.41486230854861167,0.019288317433953445,-0.13029976141309732,0.706522257931659,-0.31412022719186783,-0.444380417906293,-0.48996555305522815,1.4025451760690804
9,-0.32077791995498195,0.09357950122569396,-0.1651574863029487,-0.5927366093349538,-0.4552100383366793,-0.7817754591349547,0.9022109103277737,-0.6248714229779275,-0.6251606161203588,0.42009366276397125,1.113698322820602,-0.7019123061093051,-1.051628747563482,-0.14180799182069082,-0.4037589601410268,-1.0500831752937214,-0.8020534328462577,-0.6675776166144219,0.14960966504461348,-0.3145655397609897,-0.7212550885631295,0.027101836361031365,-0.2500754951444458,0.23566797952095797,0.7938323203486217
10,-0.5550864056056318,0.04880016505734525,-0.5199459379173983,-0.3293069848063624,-0.03379537815478365,0.03724060613952111,0.7561012420451262,-0.8146620950986032,-0.1977370115759163,0.3634629668077491,-0.2791697240129555,-0.1852484371604409,-1.091809867730159,-0.7111301334906565,-0.20153727238235317,-0.24362496160906139,0.01765624424040702,-0.17120145706224854,-0.12602683617793556,0.05465674975258268,-1.3771457191863297,-0.334554554044301,-0.15202268633211796,-0.19804831797265326,-0.30505450328977535
11,1.0909293463686887,0.15086968524048958,1.0572231401399557,2.1886573266838165,-0.7484309595486646,0.6620213827951894,1.5102806103027002,0.5302225354789499,0.973346807897832,1.2617526610083227,0.4956701318548428,-0.15717739935942554,-0.6517067645540888,0.5485366331659073,-0.22689133994332972,-0.5050618864422937,-0.30338552275165115,0.030264971575840415,-0.16385941200612447,-0.6475112236068393,-0.3828550888331704,-0.4861204425519733,0.7306028833975141,-0.11437494027394897,-0.057982586318687405
12,-0.25829416705017133,-0.8436703464605124,-0.4884911924041252,-0.7106743688923822,-1.0872927742757268,-0.6587788389340212,-1.1158585543893877,0.5301880734727331,-0.6222452555151496,-0.5797216299452792,-1.1103988291015807,-0.45104156964802955,-0.6096089090738304,-1.376151825723936,-1.6199174327064396,1.1445764601317279,-0.1299436021221743,-0.5895846020648855,0.5542006946957009,-1.423734358434995,-0.013487589561372523,0.6894428177740369,1.475711898217284,-0.881595651527891,0.546145228694497
13,-0.06012926105744261,-0.31572674034786485,-0.25703521120544304,-0.34695697015111504,0.4370983577528216,-0.0798455090175027,0.5358031815634552,-0.9328801431433181,-0.34789378468183557,0.3139028951016848,-0.4603455539859301,-0.5029682550783882,-0.4754756018430475,-0.05004081637476304,0.17925207709756932,0.3946352222869421,-0.1395725090404132,-1.0803497068044974,0.27071377625722215,-0.6353906869704836,-1.0205986316907032,1.099404632262013,-0.25862977704651274,-0.2765185599258635,-1.307648193621095
14,-0.4766815246716866,-1.152630988158812,-0.5404580686449243,-0.9470154279649895,3.0659810432807055,0.13069402581771508,-1.700702070770352,2.555893671621906,-0.009206346437465242,-1.2612370174893301,-1.3079538102711368,2.0774343692993704,1.020925209044446,-0.4208148113659216,0.280650956231288,-0.1964232415815751,-0.11169513132068565,0.694864956441456,-0.4451384013248486,-0.6845267412762487,-0.020763840374752606,-0.8608231232437962,1.1394792195316743,-0.4742742749211519,1.233384220409933
15,-0.7540090844712048,-0.3885308983136045,-0.9067408099540633,-0.5989807928729393,-0.1200357934622267,0.30729119826188944,-1.200130899034123,0.09268897925295176,-0.46187115929886124,-1.6477642450803738,0.6254692204691992,1.80442102294505,0.299238846823946,1.3866181396865467,-0.6044998399074857,-0.1659605250580004,-0.5977396983434554,-2.332441254640548,4.618556693990108,3.011948575951693,1.3437038406203479,2.131464174969769,-1.7741111153152154,-0.08565177289350885,-0.41388413192619083
16,1.1704511679164167,0.5379311514032455,1.2854175141488164,0.8242426400895987,-0.6537514590910372,0.36532380013718624,0.7263451129903016,-0.10068604727852459,0.26308690889224945,1.0267276506569494,-0.8306282958374368,-0.8979568216275088,0.5936818384934589,-0.5057296607473675,0.9904713339452731,1.5166088374820932,-0.7678137175209391,-1.1961706301178792,1.0722349009634322,0.7485363982645937,1.291610158337558,0.09878413915404975,-1.0288143754928074,0.25888502034227556,-0.23853973687980976
17,-0.30434861082128967,-0.012517405858411842,-0.3143562065480572,0.16273501598121964,-0.12195949806918807,-0.12998320684759082,0.9587838873126369,-0.3550292801566561,-0.27874072387325316,0.9830150179293372,0.8631548272062233,-0.8075717209181944,-0.9055121412301562,-0.5891580671295846,0.08046272261088405,1.0981760610250957,-0.890522610122115,-2.2388934515101604,2.0071949301810834,0.4554794118883271,1.5149721627518857,0.782979860490108,-1.1059682229758176,-0.28350650763387103,-0.5620954381355997
18,-0.09770829907444381,0.683524150976031,-0.16347761241809572,-0.6773116745050713,0.8860682761407274,1.0573284578296063,-1.3507652442358709,-0.528789963213729,-0.0948240867793622,-1.969714106581054,0.7695818304168565,2.190269822500555,-0.11789090220912411,-1.5395596386871204,2.2832284223767303,2.4355335969237153,1.4694671725760715,1.2871421389102586,-0.38849606805020975,0.3864234989450157,-0.3276856472058741,-2.194809477884869,1.3228831376183328,0.982341654326528,2.280143168208045
19,1.807997464930253,1.5726046753786123,1.840417192886689,3.1498348582250975,0.7976725234335306,2.0177894147105673,-0.0035470988164585434,-0.6320000115556916,2.0017654460152627,0.401427663896943,0.9885111764021322,0.5734827192458823,-0.5837588772524611,-0.2602442005927659,1.2964649661047951,-0.23732810009442087,-0.599283500084754,-0.6637292305379805,0.3958626940495968,-0.1959764568225532,-0.11711750245467242,-0.5616864314699198,0.44723652411825504,0.887623937163792,-1.2678883739928652
20,-0.5030015308471114,-0.8337272808899178,-0.5648645455776777,-0.13574334123400494,0.35354516500354033,-0.6106067920030681,0.5444216249591689,-0.9006208570794552,-0.5345339889874824,0.4386668286220983,-0.9002047425137759,-0.40118994293842436,-0.5882162005912708,1.577206222880405,0.21842584140278093,-1.3843715602589015,-0.6393698486989262,-0.09838160137656385,-0.25938611044929427,0.06784099627344499,-0.4007327462831078,-0.2722343263944678,-0.31888329663413867,0.3837808071297357,-0.34355874536394615
21,0.16385776361103865,0.6904625574398481,0.21209744780789258,-0.6514825798015299,1.300752148876438,-0.056819481733815694,-0.9651718601691279,0.6847526984298125,-0.6014752247230131,-0.8746613859133131,3.095623951703253,0.53035668470913,-0.7341639326105176,-1.4964738166991447,-1.0880244231640308,2.1869549994144757,3.001143406027336,1.4625575290389647,-1.04362679405544,-2.4081010858050242,1.2426495983654589,1.1672649976305058,1.0309470702393575,-0.8403482063738333,0.1394258056306108
22,-0.5407721956127783,-0.3944129451614683,-0.579974318828115,-0.45313497293795924,-0.6258162928424384,-0.3501049306143708,0.8998614753961747,-0.40616754680091194,-0.35356450571699444,0.8843602631937052,-0.3540036575763361,-1.5289940643864912,0.3132550051688082,1.1980371994463015,0.10381900550382493,-0.009270371530502091,-0.024512182781204442,0.32993802855722515,0.12043324786209714,-2.3373057450266344,1.3138596068454567,0.7027848323035262,1.5089584905874878,-0.2622193883319318,-0.6067257004568719
23,-1.1695098058062654,-1.0949325179291203,-1.4077394533449084,-1.0386068119282288,0.8429222619347,-1.9403532033344308,0.888364815850552,-0.6108704994561482,-1.030027326638438,-0.3470007447677504,1.0543241221965025,-0.13274355816051772,-1.1678620364487302,-1.209283996150894,-1.1901021406847823,1.765570343808318,-0.5453415534939604,0.2716869452075955,-0.36621886724830227,-0.24357464140589705,-1.7322362820446373,-0.36119023541871054,0.7118034325764514,-0.7689288847435377,-1.0688130002087326
24,2.000118162540663,-0.0801628031228505,1.267293996226401,-0.32631836065026915,-0.763297231308604,-0.9280792512773354,0.611410909678886,-0.3617266104615739,-0.690655263259174,0.13984238904110605,0.9447481976673683,-0.9242947149179868,0.8784725070130983,-1.0263390089564888,0.5845427303756006,1.490609652187619,0.31199131954949283,0.3251943017587419,-0.2622515076862509,-0.2598068736805705,-1.3601129553911564,-0.9915288590933893,0.9372396538666498,-0.2945398988520668,-0.19820472196647673
25,-0.5397576791077983,-0.10477827191055536,-0.12504932107970793,-0.15670594188207834,-1.8888623251679133,0.16689724933931988,-0.8181117212519272,0.429977313289711,0.09806931672841468,-0.20637092875443336,-1.1686302100937145,-1.535950265412164,1.2699322026062554,-0.14415850986373,-0.3246255348665707,-0.6092959166337818,-0.6146849500474462,-0.02665243031281259,-0.25175546968040147,-0.34902467062145476,0.5804939758133045,-0.47996523121781515,0.13488754101676548,-0.38688314761831805,-0.8860810263986809
26,-0.632219863307468,-0.9998109701897705,-0.5724107383977886,-1.035758945086095,0.3446014144196386,-0.2025520986163524,-1.8025326407007187,2.323305010619021,-0.5375613687404204,-1.2522112435744999,-1.5607119379813925,0.9225931736773046,-0.16134848249708766,-0.18329395647637425,-0.07001768033296775,-0.11265892751917754,-0.26459567179302407,-0.2091270550959175,-0.1775969420408064,-0.23221310561490738,0.18755613274209662,-0.36562407047194034,-0.021567837323361306,-0.18159783655563944,-0.21612929373274548
27,-0.6571765236875675,-0.8337272808899178,-1.0533846721830433,-0.9090022836486398,0.31619445637354915,-1.3846669536962581,0.7352539881313096,-1.3051718185042886,-0.8898658002396389,-0.5217599603254881,0.012648200600128005,0.12229160819978886,-0.24595981661316896,0.872437199231648,-0.22632798576106705,-1.046103219965345,-0.6649626324624968,-0.45429642907189094,0.05518296706539134,-0.09982377249084522,-0.9464844158367737,-0.3154274930384184,-0.16642473148706455,0.08184675174493483,0.40852774621147936
28,-1.1973286601124944,-0.9446918804935224,-1.2482647442967096,-1.027286300773991,-0.8288980131938934,-0.2156625553865163,-1.529527547565094,0.82726915488583,-0.5242550731527252,-1.1650156656427189,-1.4283020046137125,0.8819268265857625,2.886458301164554,-0.7749493237969162,-0.6044998399074857,-0.7083139836482492,-0.34733259258027865,-0.11654415386699729,-0.21896789140461775,-0.6153610479723545,0.17981171964242174,-0.21412398640563246,0.49393618765030123,-0.6061632712202631,-0.9638243559464158
29,0.9900201065188435,1.4453093173148934,1.3881166100708098,0.7572945428129358,-0.33614367932010547,1.8930312051912048,-1.5288441737655345,2.506642917290134,1.8619266329264783,-0.30858998437050816,0.3236291071566514,1.5090507760274048,-0.6342109290319391,-0.5813432416515218,-0.32816020780003047,0.9086148011972758,0.08925139432626181,-0.9922713901721069,0.8515058881966829,0.5182483895501208,-0.5121189090460774,-0.11591573238528911,-0.6667940655288107,-0.5341349287696128,-0.08025345716035358
30,-1.493291926364501,-1.5731477279639245,-1.5378689931864074,-1.0592044480724172,-0.14738906703125265,-2.2132303072959987,0.15493573189410684,-0.6748727839197834,-1.1381256590198319,-0.5788139659551176,-0.23992017994085799,0.8228011731166247,-0.27597350418526084,-0.23778206149755518,-1.0868937162622008,-0.39616414865903815,-0.17059062659058538,0.6126480960519319,-0.6555793047204825,-0.19110953168572425,-0.9162944673642074,-0.19226791329295317,0.2914872433349605,-0.7059965352252038,-0.5688420417563107
31,-1.1972898657207318,-1.6929644894725822,-1.1686157026482258,-0.8076708502528824,-0.05063404032129638,-1.2655754569766822,0.17695040288789624,-1.17877545276487,-0.8563315892432509,-0.5192449442485533,-0.12890136338817143,1.2645475974425227,-0.5187463854248978,1.3990435009680884,-0.14864914993872563,-1.5690626329235249,-0.057453774543340726,-0.36746606058091447,-0.45004446964146294,-0.3097786727840242,-1.233878763566341,0.7031919635479073,-0.584735600435437,0.5024179720164158,-0.6076316727591187
32,-0.07984284390472451,-0.18787812799560655,0.05034331152544384,0.8628375821344025,0.7191425461562956,1.0656902876091041,0.323776780151788,0.21524857288286053,0.7494333491576883,1.2009605979232794,0.7901854637677925,-0.054401672359415586,-0.8939623910876763,1.5523672858535134,0.009477187128399529,-1.4627782896485695,0.1277867418241458,0.3628672285367449,-0.8759634639406614,-0.29968780914066834,-0.5422261673290126,0.7292105682054193,-0.693716141469407,0.6769275136617409,1.6326459130333402
33,-0.36774454307612214,-1.170875708920661,-0.036345888476313995,-0.3907853673910285,-0.722772146094555,-1.2121599179015592,1.1541836634669147,-0.8653028902279085,-0.7381025529917019,0.4518732238367093,-0.6168839766626824,-1.1740004965752466,-0.07257544919108805,0.41779969235225856,-0.07357875267323616,-0.048273216842343744,-0.2300350191834705,1.045803901264051,-0.7608561040354035,-0.4177665684980628,0.7296524855884264,-0.8207283167211106,0.7667323387866487,-0.37895551289455554,-0.5251837540266959
34,-0.17687852681579724,-0.2328818498543887,-0.4246394907554458,-0.8348238926199855,0.27163725790101695,0.4352617449939297,-1.5119220215561453,-0.7395277048269748,-0.5470996022862208,-2.8422956702577378,1.4434339237649598,1.6247281682426813,-0.5379654010249214,-0.5602293084939366,-0.6298174398993752,0.20642205326735094,-0.17554089976715986,-0.6230944049472442,0.8087739671516508,-0.5683877604964115,-0.43698022488615273,-1.322762782796317,1.8554885771634968,-0.29748985921968574,-1.1633711922609016
35,0.7162120895831655,1.1417913723513462,0.17995807207598502,-0.0364762899356657,-0.8814853856953463,0.04933466827469563,-1.392119076800738,1.1029734501831485,-0.11360439405592644,-0.5911713993778296,-1.311884270177885,-0.8496052791339328,1.064591966127221,-0.9663634495669429,-0.5051443108011221,0.003872600794769976,0.03670164037040024,0.0034729339236683992,0.08950076309407408,-0.8869129539846108,2.675898544880726,-1.1420891170107788,0.41447246268744364,-0.6013189463380235,1.3290932550861974
36,0.6376210525547119,0.9540012518416493,0.4143851213934371,0.9623079386945839,0.9252654503726087,0.8904953982212712,0.23475610594291904,-0.11555550688176001,0.4058631266338941,0.7125949226192578,-0.016120581294230406,0.8354739875837132,-0.24845671344234488,0.4934026129663907,0.5389027462407401,-0.0038490197194561305,-0.6759868881775642,-0.33634746552004174,0.1870034182246029,1.0712704189660571,-0.018689277662184426,0.6202825105778551,-1.202218697620928,0.774701073110349,-0.9429791340675467
37,-0.028523226882641858,0.8340292454387275,0.5205264509373835,1.246242245404426,-0.29414758263638335,0.7558470835035619,1.8170168928997315,-0.159625844540275,0.9875150620009437,1.959069952855765,1.6716436379835506,-1.318074993097921,-0.1577652812319706,0.4286902306825346,0.20460167501243579,-0.906509084750406,0.007950073888567534,2.0461176543347652,-1.6449242656778948,0.44806572182299415,-0.30012405374584,0.652648728275422,-0.06216872655867746,0.07710323733533564,-0.22737214256017546
38,-0.9286317314671202,-0.8337272808899178,-1.0912611385860658,-1.1479215894232875,2.1520201305210147,-0.5297650726119099,-1.6833475380686815,2.3128433486859703,-0.6416999990383353,-1.231972137137207,-1.5787881988552563,-0.0004939744257431917,0.09059916171495667,-0.12144190427896533,-0.32698134721242944,0.3693513416723097,-0.3776904904872219,0.7416112969177155,-0.7206550092180315,-0.07471864515883489,-0.20578644069363589,-0.5721223851037818,0.23688656059878418,-0.4569255410368708,0.5994059929002966
39,0.3437072113329227,1.3927913072329068,0.5389081274566644,1.0323467969031244,1.0021805932710408,0.6755997719344068,0.08957416828661495,-0.5185883502093639,0.25815380919652003,0.48068722410455933,-0.33271577566788874,-0.2611649309379119,-0.9058583231125722,-0.6393086552058345,0.30600087181198804,1.0164951126060822,-0.10893804503931152,2.0865754201354374,-1.106696566805725,2.350534059511412,-0.40340800564367324,2.449856140313617,-1.3046595121174769,-0.37176910768259536,2.336008624169846
40,-1.3460584299368663,-1.410406584772019,-1.3476750383721596,-1.0140375463587574,-1.7887337991225838,-1.7715622264593875,0.1291993339304394,-0.11251501287754624,-0.9820610243658336,-0.8878376859526164,-0.28447183242921936,-0.01248588239279338,0.5350254614726134,-0.03680187524686056,-0.15028395152290153,-0.9415512382664766,-0.16119430238149837,0.5579401432903923,-0.652537945380422,-0.22942710409286435,-1.1316002452389753,-0.41023629862084476,0.5598086531999822,-0.17980434924529362,-0.9606238177449784
41,-0.9184709984465426,0.13531746993905475,-0.3672836110749064,-0.5221504760130291,-0.8217007429628157,0.1195704016518844,0.3240440103720816,-0.4796572123107229,-0.09705497259476703,0.5435503642366653,-0.42669644440646554,-0.6580393247191934,0.9481272756088757,3.0631487306443095,-1.4426799299759316,-0.5290908383446001,4.6184837929228575,0.5608987684128505,-0.2694153216751627,-0.15814240344793976,-1.6686460154127136,-1.2529900516798806,1.6821530598550352,-0.7599666902446748,-1.317981887750377
42,0.7579963994664329,1.3254354815301188,1.5200762729956478,1.4557217890623149,-1.5031149844357639,1.3879382150826602,-0.3168738706488522,1.3286618194467081,2.814325146740766,1.2528623617751637,0.03704087207017453,0.3723448012395319,1.620238552106871,-1.27843333899079,0.8895389686425933,-0.6166300831316561,-0.33641022894161166,-2.1122042400531966,1.5837388700493005,1.2677899360467957,0.9566524192007743,2.956607587480933,-3.0421821215250553,-0.03416919494016067,0.5861118475522905
